pause_sec,log_pause,rms_before,rms_after,rms_ratio,energy_slope,rate_before,rate_after,rate_delta,last_segment_dur,segment_dur_ratio,vowel_energy_ratio,word_dur_ratio,n_segments,segment_variability,spectral_flux,pitch_mean,pitch_drop,voiced_fraction,y,source
0.04,-2.99573,0.126738,0.339303,0.373525,0.00501002,2.5,5.0,2.5,0.1,0.8,1.87693,0.8,2,0.0353553,0.0197854,108.559,7.53043,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.314702,0.242923,1.29548,0.0137788,5.0,5.0,0.0,0.14,1.16667,1.92177,1.16667,2,0.0282843,0.0568218,142.277,-8.81406,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.207125,0.203389,1.01837,-0.0100226,2.5,2.5,0.0,0.01,0.4,1.1229,0.4,2,0.0212132,0.0225094,118.298,1.15652,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.0957702,0.145246,0.65936,-0.00250676,2.5,2.5,0.0,0.01,0.0833333,1.5857,0.0833333,2,0.155563,0.0214063,113.136,-1.76207,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.105335,0.173358,0.607611,0.00577223,5.0,2.5,-2.5,0.04,0.666667,1.2411,0.666667,3,0.06245,0.0257791,123.029,-18.0963,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.184196,0.224924,0.818922,0.00428053,15.0,0.0,-15.0,0.04,2.4,1.24842,2.4,6,0.0121106,0.0295644,143.455,49.1382,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.243938,0.0979345,2.4908,-0.00435416,2.5,5.0,2.5,0.04,1.0,1.01895,1.0,1,0.0,0.0181165,109.938,1.67375,1.0,0,cto_foodtech_fashion
0.18,-1.66073,0.143559,0.370863,0.387092,0.00101353,5.0,2.5,-2.5,0.05,1.07143,1.3052,1.07143,3,0.0351188,0.0302649,125.582,3.96544,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.370863,0.205946,1.80077,0.0170821,5.0,7.5,2.5,0.13,1.73333,1.36267,1.73333,2,0.0777817,0.0601044,133.731,-25.4746,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.377734,0.272895,1.38417,-0.011574,2.5,7.5,5.0,0.04,1.0,1.09358,1.0,1,0.0,0.0368839,116.602,-2.82419,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.355466,0.226382,1.57019,-0.00638658,2.5,0.0,-2.5,0.02,1.0,1.02872,1.0,1,0.0,0.0405335,117.252,5.82964,1.0,0,cto_foodtech_fashion
0.92,-0.0725707,0.040359,0.166976,0.241704,-0.000894534,2.5,0.0,-2.5,0.01,0.105263,1.89472,0.105263,2,0.120208,0.0106465,114.617,-2.63956,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.188299,0.201738,0.933376,0.000271894,2.5,0.0,-2.5,0.26,1.0,1.42825,1.0,1,0.0,0.0176498,122.544,0.0550995,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.0311072,0.243038,0.127993,-0.00177311,0.0,7.5,7.5,0.2,1.0,2.21173,1.0,1,0.0,0.00404246,112.947,-0.562286,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.252329,0.277141,0.910467,0.0118294,2.5,2.5,0.0,0.17,1.61905,1.71337,1.61905,2,0.0919239,0.0558391,120.805,-1.59486,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.226728,0.166649,1.3605,-0.0190339,2.5,5.0,2.5,0.15,1.36364,1.34143,1.36364,2,0.0565685,0.035153,127.554,20.7089,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.156511,0.220453,0.709949,0.00894643,2.5,5.0,2.5,0.08,0.8,1.48685,0.8,2,0.0282843,0.0172822,113.348,-2.55464,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.170401,0.070723,2.40939,-0.0100091,5.0,7.5,2.5,0.1,1.25,1.28806,1.25,2,0.0282843,0.0359769,118.848,-11.3415,0.526316,1,cto_foodtech_fashion
0.0,-4.60517,0.0786914,0.0529328,1.4866,-0.000359882,5.0,2.5,-2.5,0.05,0.652174,2.03681,0.652174,3,0.064291,0.0208092,134.89,51.8352,0.210526,1,cto_foodtech_fashion
0.66,-0.400478,0.0624013,0.0803689,0.776427,0.00236174,5.0,0.0,-5.0,0.05,0.75,2.27765,0.75,3,0.0472582,0.0154356,108.973,0.0,0.105263,0,cto_foodtech_fashion
0.14,-1.89712,0.0630624,0.176317,0.357663,-0.000506953,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0247048,0.0,0.0,0.0,1,cto_foodtech_fashion
0.0,-4.60517,0.181891,0.103122,1.76382,0.00035259,2.5,5.0,2.5,0.21,1.55556,1.65436,1.55556,2,0.106066,0.0140209,108.32,3.0024,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.169131,0.113195,1.49414,-0.0099137,2.5,7.5,5.0,0.27,1.0,1.5492,1.0,1,0.0,0.0144966,106.57,2.44788,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.116726,0.109248,1.06843,-0.00676614,5.0,2.5,-2.5,0.02,0.16,1.42816,0.16,2,0.148492,0.0143191,105.156,0.324196,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.111033,0.0498374,2.22787,0.00704014,2.5,2.5,0.0,0.05,0.434783,1.25619,0.434783,2,0.0919239,0.0223566,103.649,2.88877,0.578947,0,cto_foodtech_fashion
0.1,-2.20727,0.0926908,0.0622547,1.48887,0.0042495,2.5,5.0,2.5,0.15,1.0,1.45775,1.0,1,0.0,0.0236689,127.099,25.2109,0.421053,1,cto_foodtech_fashion
0.0,-4.60517,0.0902266,0.175313,0.514659,3.24334e-06,0.0,7.5,7.5,0.01,1.0,1.0,1.0,40,0.0,0.0170837,99.2699,1.72424,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.165515,0.191132,0.865969,0.00998279,2.5,2.5,0.0,0.07,1.0,1.37842,1.0,1,0.0,0.031877,134.169,-50.4199,0.631579,0,cto_foodtech_fashion
0.3,-1.17118,0.18732,0.0839204,2.23209,0.00629608,7.5,10.0,2.5,0.03,0.642857,1.29686,0.642857,3,0.0152753,0.0368026,160.244,58.7372,0.789474,1,cto_foodtech_fashion
0.0,-4.60517,0.0592289,0.0712141,0.831691,0.00507919,2.5,5.0,2.5,0.07,0.518519,2.19983,0.518519,2,0.0919239,0.0134367,118.498,76.4351,0.210526,0,cto_foodtech_fashion
0.0,-4.60517,0.0800144,0.114084,0.701355,-0.00197106,2.5,5.0,2.5,0.23,1.7037,1.62315,1.7037,2,0.13435,0.0105777,105.25,-9.70486,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.0492878,0.129581,0.380361,-0.00287535,10.0,0.0,-10.0,0.02,0.347826,1.53696,0.347826,4,0.055,0.00641126,118.397,27.8977,0.473684,0,cto_foodtech_fashion
0.75,-0.274437,0.128791,0.21598,0.596305,-0.00862762,5.0,0.0,-5.0,0.17,2.31818,2.18889,2.31818,3,0.085049,0.0308596,189.825,-38.5762,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.328364,0.242322,1.35507,0.00781427,2.5,0.0,-2.5,0.3,1.0,1.49601,1.0,1,0.0,0.0352355,134.118,-1.92047,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.204814,0.118112,1.73405,0.00759679,7.5,2.5,-5.0,0.08,2.18182,1.25847,2.18182,3,0.0378594,0.0382288,174.839,-68.1219,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.185295,0.267974,0.691463,0.0136712,2.5,5.0,2.5,0.14,1.07692,1.47037,1.07692,2,0.0141421,0.0223376,112.318,8.26351,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.256151,0.196604,1.30287,-0.00139183,2.5,7.5,5.0,0.27,1.0,1.84421,1.0,1,0.0,0.0543914,130.364,-31.8496,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.200215,0.206182,0.971052,-0.00823607,10.0,5.0,-5.0,0.02,1.0,1.27814,1.0,4,0.00816497,0.0540402,140.264,26.0136,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.196604,0.180644,1.08834,-0.00753461,12.5,5.0,-7.5,0.02,0.714286,1.39495,0.714286,5,0.0294958,0.045797,133.151,17.7648,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.20524,0.039464,5.20056,0.00565835,7.5,2.5,-5.0,0.04,0.695652,1.38786,0.695652,4,0.04272,0.0587298,129.877,1.63962,0.578947,0,cto_foodtech_fashion
0.12,-2.04022,0.192012,0.166517,1.1531,-0.010335,7.5,5.0,-2.5,0.04,0.727273,1.44264,0.727273,4,0.0369685,0.0572902,130.25,-1.03598,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.189305,0.156537,1.20933,0.0105765,2.5,5.0,2.5,0.22,1.76,1.78567,1.76,2,0.13435,0.0225582,117.101,-7.66396,0.894737,1,cto_foodtech_fashion
0.0,-4.60517,0.230045,0.102072,2.25372,0.0074181,2.5,5.0,2.5,0.28,1.0,1.71681,1.0,1,0.0,0.0272643,122.481,-10.5204,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.182592,0.0705342,2.58866,-0.0127179,5.0,5.0,0.0,0.02,0.272727,1.84032,0.272727,3,0.0503322,0.0472141,117.217,5.69314,0.421053,0,cto_foodtech_fashion
0.0,-4.60517,0.0928462,0.0561851,1.65248,-0.00306046,7.5,2.5,-5.0,0.01,0.25,1.91253,0.25,4,0.0294392,0.0244664,114.131,0.559395,0.368421,0,cto_foodtech_fashion
1.51,0.41871,0.0582876,0.258544,0.225445,-0.00229402,10.0,5.0,-5.0,0.01,0.5,1.39892,0.5,4,0.0141421,0.0110885,129.923,-82.5819,0.315789,0,cto_foodtech_fashion
0.0,-4.60517,0.291856,0.15537,1.87844,0.000174843,5.0,7.5,2.5,0.21,2.73913,1.48989,2.73913,3,0.11547,0.0386866,122.148,0.505829,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.244041,0.157194,1.55248,-0.00815116,7.5,5.0,-2.5,0.04,0.444444,1.48568,0.444444,3,0.104403,0.0428071,122.703,-3.35091,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.186742,0.272439,0.685445,-7.06162e-05,7.5,7.5,0.0,0.04,1.14286,1.30375,1.14286,4,0.0173205,0.0315634,112.606,-2.05455,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.27024,0.0834663,3.23767,0.00699312,7.5,5.0,-2.5,0.09,2.57143,1.39508,2.57143,4,0.0378594,0.0507491,121.056,-10.3623,0.789474,0,cto_foodtech_fashion
0.35,-1.02165,0.148927,0.196335,0.758532,-0.00702045,2.5,2.5,0.0,0.19,1.80952,1.28508,1.80952,2,0.120208,0.0147951,105.885,-3.57733,0.894737,0,cto_foodtech_fashion
0.33,-1.07881,0.27601,0.163994,1.68305,-0.020787,2.5,5.0,2.5,0.18,1.0,1.05939,1.0,1,0.0,0.0321326,107.325,5.11807,0.578947,1,cto_foodtech_fashion
0.0,-4.60517,0.149641,0.131322,1.13949,0.0126389,2.5,7.5,5.0,0.13,1.3,1.57913,1.3,2,0.0424264,0.0147923,109.774,6.92592,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.124164,0.0764968,1.6231,-0.00286336,5.0,7.5,2.5,0.04,0.5,1.17447,0.5,2,0.0565685,0.0127367,107.803,-8.10822,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.118321,0.0506207,2.33735,-0.0040348,7.5,5.0,-2.5,0.02,0.666667,1.09348,0.666667,3,0.0264575,0.0173696,109.74,0.11879,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.0430001,0.135743,0.316774,-0.00256572,5.0,5.0,0.0,0.01,0.157895,1.78832,0.157895,3,0.0550757,0.00520452,105.832,-12.406,0.157895,0,cto_foodtech_fashion
0.1,-2.20727,0.130421,0.0821382,1.58781,-0.00654376,5.0,12.5,7.5,0.01,0.0869565,2.02054,0.0869565,2,0.148492,0.0262015,182.694,-44.765,0.631579,0,cto_foodtech_fashion
0.0,-4.60517,0.0573006,0.13146,0.435874,0.00202955,7.5,5.0,-2.5,0.04,0.48,1.716,0.48,3,0.0585946,0.0138732,100.443,0.0,0.157895,0,cto_foodtech_fashion
0.0,-4.60517,0.135268,0.0926835,1.45945,0.00442803,10.0,7.5,-2.5,0.1,2.5,2.05567,2.5,5,0.03937,0.0286943,112.033,12.0535,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.0902087,0.113367,0.795715,-0.00329826,7.5,5.0,-2.5,0.01,0.166667,1.76866,0.166667,3,0.0458257,0.0183206,106.545,10.5297,0.421053,0,cto_foodtech_fashion
0.0,-4.60517,0.0655983,0.175364,0.374067,-0.000599989,5.0,7.5,2.5,0.04,1.09091,1.62295,1.09091,3,0.0251661,0.0126834,101.282,-0.0039444,0.421053,0,cto_foodtech_fashion
0.0,-4.60517,0.0869085,0.244545,0.355387,0.00418477,7.5,7.5,0.0,0.03,1.125,1.21986,1.125,3,0.0152753,0.0142634,106.256,-7.565,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.151009,0.25152,0.600383,0.00797682,2.5,7.5,5.0,0.13,1.0,1.28883,1.0,1,0.0,0.0184186,111.775,-7.97977,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.261624,0.195067,1.34119,0.00406808,7.5,5.0,-2.5,0.14,1.68,1.6599,1.68,3,0.0493288,0.0514677,134.618,-13.5106,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.21263,0.167883,1.26653,-0.00802948,5.0,7.5,2.5,0.16,1.52381,1.26592,1.52381,2,0.0777817,0.0171846,110.606,0.197815,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.196208,0.0786228,2.49552,0.00104257,5.0,2.5,-2.5,0.06,0.6,1.29729,0.6,2,0.0565685,0.0345379,109.518,2.50723,0.894737,0,cto_foodtech_fashion
0.47,-0.733969,0.0812826,0.074373,1.09289,-0.00227704,2.5,10.0,7.5,0.07,1.07692,1.34671,1.07692,2,0.00707107,0.0159772,112.28,-2.74863,0.578947,0,cto_foodtech_fashion
0.0,-4.60517,0.0592537,0.0513916,1.15296,0.00403177,10.0,7.5,-2.5,0.04,1.33333,1.30008,1.33333,4,0.011547,0.0163272,0.0,0.0,0.0,0,cto_foodtech_fashion
0.0,-4.60517,0.0644123,0.0464607,1.38635,0.00386381,12.5,10.0,-2.5,0.01,0.357143,1.326,0.357143,5,0.0164317,0.018312,0.0,0.0,0.0,0,cto_foodtech_fashion
0.08,-2.40795,0.0734733,0.0947535,0.775407,-0.00302627,7.5,7.5,0.0,0.01,0.210526,1.52416,0.210526,4,0.0434933,0.0191919,0.0,0.0,0.0,0,cto_foodtech_fashion
0.0,-4.60517,0.0923377,0.0362856,2.54468,0.00846174,10.0,12.5,2.5,0.05,1.0,2.57985,1.0,5,0.0474342,0.0250608,125.125,-8.97351,0.315789,0,cto_foodtech_fashion
0.0,-4.60517,0.0936458,0.0898148,1.04264,-0.00549258,10.0,5.0,-5.0,0.01,0.217391,3.02196,0.217391,5,0.0270185,0.028803,131.428,5.52524,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.0885216,0.185137,0.478139,0.00715205,7.5,2.5,-5.0,0.11,2.09524,2.10926,2.09524,4,0.0434933,0.0158116,140.781,-3.67389,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.299904,0.193728,1.54806,0.0056764,7.5,5.0,-2.5,0.08,1.3913,1.42468,1.3913,4,0.045,0.0806906,151.375,-17.1477,0.631579,0,cto_foodtech_fashion
0.54,-0.597837,0.414423,0.175491,2.3615,0.00533914,2.5,5.0,2.5,0.22,1.0,1.15368,1.0,1,0.0,0.0150042,111.616,1.70547,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.278525,0.185237,1.5036,-0.00440956,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.014186,111.3,0.509071,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.237859,0.184859,1.2867,-0.00441497,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0253394,113.52,-3.39928,1.0,1,cto_foodtech_fashion
0.0,-4.60517,0.192684,0.191125,1.00815,-0.00546449,7.5,5.0,-2.5,0.01,0.428571,1.02904,0.428571,3,0.023094,0.0217449,113.765,2.92921,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.188221,0.159761,1.17813,0.0061921,5.0,5.0,0.0,0.02,0.857143,1.07405,0.857143,3,0.0152753,0.020242,113.544,1.08681,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.197584,0.171656,1.15104,0.000355046,5.0,5.0,0.0,0.03,0.857143,1.17022,0.857143,2,0.00707107,0.0285534,115.265,-7.50939,0.947368,0,cto_foodtech_fashion
0.4,-0.891598,0.211637,0.119158,1.7761,0.0133547,5.0,2.5,-2.5,0.14,1.61538,1.47245,1.61538,3,0.046188,0.0241727,113.848,6.26044,0.789474,1,cto_foodtech_fashion
0.0,-4.60517,0.221557,0.201205,1.10114,-0.016093,2.5,2.5,0.0,0.1,1.42857,1.44939,1.42857,2,0.0424264,0.0558873,129.813,4.16084,0.526316,0,cto_foodtech_fashion
0.15,-1.83258,0.227872,0.276986,0.822681,-0.00864902,2.5,7.5,5.0,0.22,1.62963,1.61786,1.62963,2,0.120208,0.0191212,110.236,-0.650154,1.0,1,cto_foodtech_fashion
0.0,-4.60517,0.107565,0.324227,0.331757,0.00641415,2.5,10.0,7.5,0.04,0.470588,1.40102,0.470588,2,0.0636396,0.014345,113.082,-1.14209,0.947368,0,cto_foodtech_fashion
0.19,-1.60944,0.29774,0.26877,1.10779,0.00572654,5.0,5.0,0.0,0.04,0.444444,1.7814,0.444444,2,0.0707107,0.0582592,113.446,-8.65778,0.894737,1,cto_foodtech_fashion
0.0,-4.60517,0.258638,0.188831,1.36967,-0.0125451,7.5,7.5,0.0,0.06,2.0,1.09934,2.0,3,0.0264575,0.017565,112.066,-0.964645,1.0,0,cto_foodtech_fashion
3.73,1.31909,0.180055,0.125777,1.43153,-0.00651415,0.0,5.0,5.0,0.01,1.0,1.0,1.0,40,0.0,0.0173998,109.163,-0.446205,0.894737,0,cto_foodtech_fashion
1.339,0.299364,0.158276,0.112977,1.40095,0.0125871,5.0,5.0,0.0,0.08,1.0,1.68774,1.0,2,0.0,0.0210449,118.999,-11.232,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.119345,0.102813,1.16078,0.00658495,5.0,2.5,-2.5,0.06,0.947368,1.27754,0.947368,3,0.0550757,0.0129059,110.165,5.76664,0.947368,0,cto_foodtech_fashion
0.17,-1.7148,0.141288,0.207461,0.681029,-0.00387266,7.5,0.0,-7.5,0.01,0.333333,1.13511,0.333333,3,0.034641,0.0130581,105.636,-0.826256,0.789474,1,cto_foodtech_fashion
0.0,-4.60517,0.204403,0.204053,1.00171,0.00797522,2.5,5.0,2.5,0.16,1.52381,1.47092,1.52381,2,0.0777817,0.0239208,117.617,1.21486,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.198621,0.0696633,2.85112,-0.00155342,0.0,2.5,2.5,0.01,1.0,1.0,1.0,40,0.0,0.0234955,110.652,4.10366,0.789474,0,cto_foodtech_fashion
0.0,-4.60517,0.105819,0.0865115,1.22317,0.00764442,2.5,2.5,0.0,0.09,0.857143,1.6599,0.857143,2,0.0212132,0.0174473,111.651,2.2011,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.0951142,0.233371,0.407565,0.00312899,5.0,5.0,0.0,0.1,1.33333,1.26169,1.33333,2,0.0353553,0.00884509,106.653,-6.83759,0.947368,0,cto_foodtech_fashion
0.111,-2.11196,0.179334,0.19292,0.929571,-0.00467221,10.0,5.0,-5.0,0.03,1.09091,1.24134,1.09091,4,0.0125831,0.0250853,109.501,-0.765388,0.842105,0,cto_foodtech_fashion
0.24,-1.38629,0.146954,0.226252,0.64951,-0.00978842,2.5,12.5,10.0,0.02,0.153846,1.59376,0.153846,2,0.155563,0.0180498,115.877,6.58118,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.0222737,0.254953,0.0873637,-0.0012565,2.5,5.0,2.5,0.04,0.4,2.45165,0.4,2,0.0848528,0.0030764,113.498,-0.972023,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.256693,0.295716,0.868037,-0.00184879,2.5,7.5,5.0,0.22,1.0,1.3616,1.0,1,0.0,0.0327454,123.922,7.87577,0.947368,0,cto_foodtech_fashion
0.1,-2.20727,0.30278,0.253054,1.1965,0.0157941,5.0,5.0,0.0,0.05,1.66667,1.13202,1.66667,2,0.0282843,0.0685397,134.265,-60.8818,0.684211,1,cto_foodtech_fashion
0.0,-4.60517,0.245652,0.204413,1.20174,0.00649693,7.5,5.0,-2.5,0.06,1.09091,1.50563,1.09091,4,0.0129099,0.0593698,149.912,21.6258,0.368421,0,cto_foodtech_fashion
0.0,-4.60517,0.234732,0.0834842,2.81166,-0.0093976,5.0,7.5,2.5,0.11,1.46667,1.32003,1.46667,2,0.0494975,0.0150803,110.358,-6.64282,0.473684,1,cto_foodtech_fashion
0.0,-4.60517,0.148491,0.0557523,2.66336,-0.00819602,2.5,10.0,7.5,0.24,1.0,1.4893,1.0,1,0.0,0.0121572,113.539,2.55347,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.0834842,0.0647746,1.28882,-0.00261415,0.0,5.0,5.0,0.21,1.0,1.44183,1.0,1,0.0,0.0182544,111.668,2.04828,0.684211,0,cto_foodtech_fashion
0.16,-1.77196,0.0541584,0.0989294,0.54744,-0.00296428,5.0,7.5,2.5,0.05,0.681818,1.51342,0.681818,3,0.0776745,0.014174,111.212,-5.32238,0.315789,0,cto_foodtech_fashion
0.0,-4.60517,0.106829,0.107584,0.992974,0.00451171,7.5,2.5,-5.0,0.14,1.82609,1.23084,1.82609,3,0.0650641,0.0116572,105.607,13.3726,0.421053,0,cto_foodtech_fashion
0.0,-4.60517,0.2125,0.313743,0.677305,0.0175321,2.5,0.0,-2.5,0.09,1.0,1.23185,1.0,1,0.0,0.0198351,112.352,-1.56222,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.288304,0.254915,1.13098,0.0102503,2.5,2.5,0.0,0.17,1.0,1.23242,1.0,1,0.0,0.0215658,112.962,-1.97118,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.338727,0.14993,2.25922,0.00164258,2.5,5.0,2.5,0.22,1.0,1.21076,1.0,1,0.0,0.0204841,114.433,-0.423447,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.0649381,0.253885,0.255777,-0.000516413,5.0,2.5,-2.5,0.01,0.166667,1.94338,0.166667,3,0.0866025,0.00804489,113.882,-1.10028,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.376539,0.278028,1.35432,0.0198323,5.0,0.0,-5.0,0.12,1.5,1.24839,1.5,2,0.0565685,0.0397794,114.595,-0.319824,0.947368,1,cto_foodtech_fashion
0.53,-0.616186,0.213257,0.351419,0.606844,-0.0071465,7.5,10.0,2.5,0.02,0.461538,1.18065,0.461538,3,0.0404145,0.0199748,114.919,5.38762,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.315698,0.250332,1.26111,0.0159516,2.5,5.0,2.5,0.27,1.0,2.85421,1.0,1,0.0,0.0578621,136.834,1.23471,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.281102,0.212076,1.32547,0.00567551,10.0,2.5,-7.5,0.04,1.14286,1.30165,1.14286,4,0.0264575,0.0281605,112.543,-0.5224,1.0,1,cto_foodtech_fashion
0.0,-4.60517,0.292942,0.207073,1.41467,-0.00351628,5.0,5.0,0.0,0.06,1.8,1.12001,1.8,3,0.0251661,0.0312778,114.344,-1.90684,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.210551,0.269448,0.781413,0.00802041,5.0,5.0,0.0,0.05,0.666667,1.2861,0.666667,2,0.0353553,0.0187393,108.532,-0.20517,0.894737,0,cto_foodtech_fashion
0.0,-4.60517,0.18874,0.105854,1.78301,-0.00479562,7.5,5.0,-2.5,0.01,0.428571,1.09082,0.428571,3,0.011547,0.0176631,111.322,0.690079,0.684211,0,cto_foodtech_fashion
0.0,-4.60517,0.137369,0.105934,1.29672,-0.00534662,7.5,7.5,0.0,0.01,0.214286,1.15338,0.214286,3,0.0472582,0.0311385,110.577,-5.7025,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.135107,0.0912448,1.4807,0.00878642,7.5,5.0,-2.5,0.12,1.8,1.30296,1.8,3,0.0503322,0.0164161,108.373,0.0,0.473684,0,cto_foodtech_fashion
0.0,-4.60517,0.0844058,0.0907993,0.929576,-0.00226059,5.0,2.5,-2.5,0.04,0.727273,1.1291,0.727273,2,0.0212132,0.0158374,105.57,0.0,0.157895,0,cto_foodtech_fashion
0.43,-0.820981,0.115923,0.142618,0.812818,-0.00922708,2.5,10.0,7.5,0.26,1.0,1.43634,1.0,1,0.0,0.0101574,109.367,-5.25047,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.209982,0.323632,0.648826,0.0129514,5.0,5.0,0.0,0.12,0.857143,1.69111,0.857143,2,0.0282843,0.0350554,117.381,0.0,0.526316,0,cto_foodtech_fashion
0.0,-4.60517,0.349963,0.206871,1.69168,0.00136843,20.0,7.5,-12.5,0.02,1.6,1.16778,1.6,8,0.0046291,0.0912107,145.929,-8.58456,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.261627,0.265135,0.986765,0.01618,7.5,5.0,-2.5,0.06,1.28571,1.2618,1.28571,3,0.0152753,0.0589343,125.604,-12.1904,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.28359,0.258927,1.09525,0.0113621,7.5,7.5,0.0,0.05,1.5,1.14365,1.5,3,0.0208167,0.0572297,122.146,-2.09325,0.736842,0,cto_foodtech_fashion
0.0,-4.60517,0.183551,0.22665,0.809842,-0.00724722,7.5,5.0,-2.5,0.01,0.214286,1.25721,0.214286,3,0.0550757,0.0335801,116.27,-3.01247,0.947368,0,cto_foodtech_fashion
0.0,-4.60517,0.186003,0.22322,0.833268,-0.00192481,7.5,2.5,-5.0,0.02,0.5,1.28591,0.5,4,0.0469042,0.0441675,120.28,-4.18626,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.202347,0.115124,1.75763,-0.00702139,7.5,15.0,7.5,0.02,0.666667,1.32377,0.666667,4,0.0270801,0.0320127,115.067,9.01994,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.133727,0.102745,1.30153,-0.00224451,7.5,7.5,0.0,0.02,1.0,1.2376,1.0,4,0.0141421,0.038937,136.89,-3.37051,0.842105,0,cto_foodtech_fashion
0.0,-4.60517,0.115944,0.0965687,1.20063,-0.00468982,15.0,7.5,-7.5,0.02,1.0,1.33219,1.0,6,0.00894427,0.0352044,127.086,24.6201,0.789474,1,cto_foodtech_fashion
0.36,-0.994252,0.0977694,0.237229,0.412129,-0.00330686,7.5,5.0,-2.5,0.05,1.81818,1.38757,1.81818,4,0.0170783,0.016555,104.33,7.67798,0.421053,0,cto_foodtech_fashion
0.94,-0.0512933,0.24275,0.439358,0.55251,-0.0186152,2.5,7.5,5.0,0.17,1.7,1.43833,1.7,2,0.0989949,0.0210549,114.767,5.69978,1.0,0,cto_foodtech_fashion
0.0,-4.60517,0.33671,0.317179,1.06157,-0.0233783,2.5,10.0,7.5,0.24,1.92,1.30106,1.92,2,0.162635,0.0453506,133.275,14.272,0.894737,0,cto_foodtech_fashion
0.15,-1.83258,0.331376,0.215371,1.53862,0.00533237,5.0,7.5,2.5,0.05,0.625,1.2645,0.625,3,0.03,0.061046,132.709,-1.3474,0.947368,0,cto_foodtech_fashion
